0,1,2,3,4,5,6,7,8
0.6196541011036256,-0.5387306888080151,0.8258170731930735,-1.0677623423885265,-0.2503143009582482,-0.2020524093297108,0.8325436308795974,0.7831500371085856,0.7698972759075762
1.526584966559192,-0.5387306888080151,0.2384279655208658,1.2523747872580016,-0.2503143009582482,-0.2020524093297108,1.475480719840524,1.502797994885796,1.449154163304047
-0.561465165536182,-0.5387306888080151,0.2384279655208658,1.2523747872580016,-0.3211454099305344,-0.6521611712491824,-0.45333054704225634,-0.42226029216824074,-0.47299830528596737
1.927321860597698,-0.5387306888080151,2.000595288537489,0.09230622243473757,-0.1086520830136758,-0.2020524093297108,1.7344414917831195,1.7007011832745285,1.6948428247027705
1.4844021356077703,0.43597985216164625,2.000595288537489,0.6723405048463695,-1.5252742624593798,1.148273876428704,1.475480719840524,1.4218375996358592,1.217917776105248
1.6109506284620354,1.4106903931313075,1.4132061808652814,0.09230622243473757,0.6704901156814624,0.24805635258976075,1.5111994470050198,1.4758111964691505,1.5936769053032958
-0.835653566720423,1.4106903931313075,-1.5237393574957574,-1.0677623423885265,1.237138987459742,-1.1022699331686538,-0.8998146365984555,-0.9530006610289329,-0.8054006118842405
0.21891720706511938,1.4106903931313075,0.8258170731930735,0.09230622243473757,0.8829834425983161,2.048491400267647,0.3235517687855302,0.24341406877567853,0.3941381467095279
-0.7512879048175797,-0.5387306888080151,-1.5237393574957574,-1.0677623423885265,0.4579967887646038,-0.2020524093297108,-0.7747990915227192,-0.7550974726402003,-0.7186869666846909
-0.8778363976718447,-0.5387306888080151,-1.5237393574957574,0.09230622243473757,0.174672352875464,-1.1022699331686538,-0.9355333637629514,-0.9799874594455784,-0.9354710796835646
-0.3294595953033627,0.43597985216164625,-1.5237393574957574,0.6723405048463695,-0.6044698458196742,0.6981651145092322,-0.11400263897954513,-0.0894231116962811,-0.1695005470875441
-1.00438489052611,-0.5387306888080151,-0.348961142151342,0.6723405048463695,0.4579967887646038,-0.2020524093297108,-1.2123534992877945,-1.1598994488898802,-1.1378029184825136
-0.8989278131475557,-0.5387306888080151,0.2384279655208658,1.8324090696696336,-0.1086520830136758,-1.1022699331686538,-0.989111454509695,-0.9619962605011477,-0.9788279022833397
0.556379854676493,0.43597985216164625,1.4132061808652814,-1.0677623423885265,0.10384124390317781,0.6981651145092322,0.6896687222216136,0.7111852413308645,0.7120881791078765
-0.47709950363333875,-0.5387306888080151,-1.5237393574957574,0.6723405048463695,-0.2503143009582482,-0.6521611712491824,-0.3193853201753963,-0.3502954963905197,-0.3573801116865679
-0.6247394119633146,1.4106903931313075,-0.348961142151342,0.09230622243473757,-1.3127809355425262,1.5983826383481754,-0.5336976831623721,-0.5122162868903917,-0.6608778698849912
-0.18181968697338685,1.4106903931313075,-0.348961142151342,1.8324090696696336,0.174672352875464,-0.6521611712491824,-0.01577613927718104,0.00952848249808553,0.01837901751147969
0.4298313618222278,-2.4881517707473377,0.8258170731930735,-0.48772805997689445,3.362072256628298,2.048491400267647,0.4128485866967705,0.33337006349782944,0.7988018243074254
-1.00438489052611,0.43597985216164625,-0.9363502498235498,1.8324090696696336,-0.4628076278751018,0.24805635258976075,-1.1409160449588025,-1.177890647834311,-1.1956120152822134
-0.20291110244909774,-1.5134412297776765,-0.348961142151342,-1.0677623423885265,0.9538145515706022,-0.2020524093297108,-0.10507295718842054,-0.07143191275185044,0.01837901751147969
-0.05527119411912166,0.43597985216164625,-0.9363502498235498,-1.0677623423885265,-0.9586253906811002,0.24805635258976075,0.24318463266541449,0.13546687510909697,0.07618811431117942
0.45092277729793867,0.43597985216164625,-1.5237393574957574,0.09230622243473757,0.4579967887646038,0.24805635258976075,0.6093015861014979,0.5852468487198531,0.6542790823081767
-0.47709950363333875,1.4106903931313075,0.2384279655208658,0.6723405048463695,-1.3127809355425262,-1.2823134379364418,-0.26580722942865276,-0.24234830272393812,-0.40073693428634305
-0.160728271497676,-0.5387306888080151,-0.348961142151342,-1.0677623423885265,-0.03782097404138958,-1.1022699331686538,0.011012906096191129,0.03651528091473032,0.01837901751147969
0.21891720706511938,-1.5134412297776765,-0.348961142151342,-0.48772805997689445,1.8037878592380217,-0.2020524093297108,0.3860595413233983,0.2973876656089689,0.5675654371086271
-0.6036479964876037,-0.5387306888080151,-0.9363502498235498,1.2523747872580016,-0.3211454099305344,-0.6521611712491824,-0.5336976831623721,-0.4672382895293162,-0.5308074020856671
-0.6247394119633146,0.43597985216164625,-0.348961142151342,-1.0677623423885265,-0.3919765189028156,0.6981651145092322,-0.5336976831623721,-0.5661898837236828,-0.5886164988853668
2.032778937976252,-0.5387306888080151,0.2384279655208658,-1.0677623423885265,0.24550346184775024,-0.6521611712491824,1.7523008553653678,1.835635175357755,1.8249132925020946
-0.4560080881576279,1.4106903931313075,-0.9363502498235498,0.09230622243473757,0.8121523336260298,-1.5523786950881253,-0.37296341092214064,-0.3502954963905197,-0.2706664664870183
-0.8145621512447123,1.4106903931313075,-0.348961142151342,1.8324090696696336,-1.0294564996533864,0.24805635258976075,-0.8373068640605873,-0.8090710694734907,-0.9210188054836399
-0.7934707357690014,-0.5387306888080151,0.8258170731930735,-1.0677623423885265,0.6704901156814624,-0.6521611712491824,-0.8640959094339595,-0.8540490668345662,-0.7909483376843153
